#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E135
#Date Time: 2023-11-01 14:39:35.674
#Sample rate: 1600Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 1.83125 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.9803124999999999,4.729276230399835,2.133127871762623
-0.9796875,4.729276230399835,2.140491827082706
-0.9790624999999999,4.729276230399835,2.151537760062831
-0.9784375000000001,4.729276230399835,2.158901715382914
-0.9778125,4.729276230399835,2.169947648363038
-0.9771874999999999,4.729276230399835,2.180993581343162
-0.9765625,4.729276230399835,2.188357536663245
-0.9759374999999999,4.729276230399835,2.199403469643369
-0.9753125,4.729276230399835,2.210449402623494
-0.9746874999999999,4.729276230399835,2.221495335603618
-0.9740625000000001,4.729276230399835,2.232541268583742
-0.9734375,4.729276230399835,2.239905223903825
-0.9728125000000001,4.729276230399835,2.25095115688395
-0.9721875,4.729276230399835,2.258315112204032
-0.9715624999999999,4.729276230399835,2.269361045184157
-0.9709375,4.729276230399835,2.27672500050424
-0.9703124999999999,4.729276230399835,2.287770933484364
-0.9696875,4.729276230399835,2.298816866464488
-0.9690624999999999,4.729276230399835,2.306180821784571
-0.9684375000000001,4.729276230399835,2.317226754764695
-0.9678125,4.729276230399835,2.32827268774482
-0.9671874999999999,4.729276230399835,2.339318620724944
-0.9665625,4.729276230399835,2.346682576045027
-0.9659374999999999,4.729276230399835,2.357728509025151
-0.9653125,4.729276230399835,2.365092464345234
-0.9646874999999999,4.729276230399835,2.376138397325358
-0.9640625,4.729276230399835,2.387184330305483
-0.9634374999999999,4.751277345418663,2.394548285625566
-0.9628125000000001,4.751277345418663,2.40559421860569
-0.9621875,4.751277345418663,2.416640151585814
-0.9615624999999999,4.751277345418663,2.424004106905897
-0.9609375,4.751277345418663,2.435050039886022
-0.9603124999999999,4.751277345418663,2.446095972866146
-0.9596875,4.751277345418663,2.45714190584627
-0.9590624999999999,4.751277345418663,2.460823883506312
-0.9584375000000001,4.751277345418663,2.471869816486436
-0.9578125,4.751277345418663,2.479233771806519
-0.9571875000000001,4.751277345418663,2.490279704786643
-0.9565625,4.751277345418663,2.501325637766767
-0.9559374999999999,4.751277345418663,2.512371570746892
-0.9553125,4.751277345418663,2.519735526066975
-0.9546874999999999,4.751277345418663,2.530781459047099
-0.9540625,4.751277345418663,2.541827392027223
-0.9534374999999999,4.751277345418663,2.549191347347306
-0.9528125000000001,4.751277345418663,2.56023728032743
-0.9521875,4.751277345418663,2.571283213307555
-0.9515624999999999,4.751277345418663,2.582329146287679
-0.9509375,4.751277345418663,2.593375079267803
-0.9503124999999999,4.751277345418663,2.600739034587886
-0.9496875,4.751277345418663,2.611784967568011
-0.9490624999999999,4.751277345418663,2.619148922888094
-0.9484375,4.751277345418663,2.630194855868218
-0.9478124999999999,4.751277345418663,2.641240788848342
-0.9471875000000001,4.751277345418663,2.652286721828466
-0.9465625,4.751277345418663,2.659650677148549
