#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E135
#Date Time: 2023-11-01 14:47:20.058
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 1.83125 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 100 Hz
#Period: 10 ms
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s),Channel 1 (V),Channel 2 (V)
0.0488125,0.208047094030655,0.3731425502628157
0.04882500000000001,0.208047094030655,0.3841884832429451
0.04883750000000001,0.208047094030655,0.3952344162230643
0.04885,0.208047094030655,0.4062803492031887
0.0488625,0.208047094030655,0.417326282183313
0.048875,0.211713946533793,0.4283722151634374
0.04888750000000001,0.208047094030655,0.4394181481435666
0.04890000000000001,0.208047094030655,0.450464081123686
0.0489125,0.208047094030655,0.4615100141038103
0.048925,0.208047094030655,0.4725559470839346
0.0489375,0.208047094030655,0.4836018800640589
0.04895000000000001,0.208047094030655,0.49464781304419
0.04896250000000001,0.208047094030655,0.5093757236843489
0.048975,0.208047094030655,0.5204216566644733
0.0489875,0.208047094030655,0.535149567304639
0.049,0.208047094030655,0.5425135226247219
0.04901250000000001,0.208047094030655,0.5572414332648943
0.04902500000000001,0.208047094030655,0.5719693439050534
0.0490375,0.208047094030655,0.5793332992251363
0.04905,0.208047094030655,0.5977431875253435
0.0490625,0.208047094030655,0.6051071428454263
0.04907500000000001,0.208047094030655,0.6198350534855971
0.04908750000000001,0.208047094030655,0.6308809864657164
0.0491,0.204380241527517,0.6456088971058822
0.0491125,0.208047094030655,0.660336807746048
0.049125,0.208047094030655,0.6750647183862136
0.04913750000000001,0.2080470940306533,0.6861106513663446
0.04915000000000001,0.204380241527517,0.7008385620065037
0.0491625,0.208047094030655,0.7155664726466695
0.049175,0.208047094030655,0.7302943832868353
0.0491875,0.208047094030655,0.7413403162669596
0.04920000000000001,0.208047094030655,0.7560682269071319
0.04921250000000001,0.208047094030655,0.770796137547291
0.049225,0.204380241527517,0.7855240481874568
0.0492375,0.208047094030655,0.8002519588276226
0.04925,0.208047094030655,0.8112978918077469
0.0492625,0.208047094030655,0.826025802447906
0.04927500000000001,0.208047094030655,0.8407537130880784
0.0492875,0.208047094030655,0.8554816237282442
0.0493,0.208047094030655,0.8702095343684099
0.0493125,0.204380241527517,0.8849374450085756
0.049325,0.2080470940306533,0.8996653556487347
0.04933750000000001,0.208047094030655,0.9180752439489486
0.04935,0.208047094030655,0.9328031545891143
0.0493625,0.208047094030655,0.9512130428893215
0.049375,0.208047094030655,0.9622589758694459
0.0493875,0.208047094030655,0.976986886509605
0.04940000000000001,0.208047094030655,0.9953967748098188
0.04941250000000001,0.208047094030655,1.010124685449985
0.049425,0.208047094030655,1.02485259609015
0.0494375,0.208047094030655,1.043262484390358
0.04945,0.2043802415275186,1.057990395030517
0.04946250000000001,0.204380241527517,1.072718305670689
0.04947500000000001,0.208047094030655,1.087446216310855
0.0494875,0.204380241527517,1.105856104611062
0.0495,0.208047094030655,1.120584015251228
0.0495125,0.208047094030655,1.138993903551426
0.04952500000000001,0.208047094030655,1.153721814191601
0.04953750000000001,0.204380241527517,1.172131702491808
0.04955,0.208047094030655,1.190541590792015
0.0495625,0.208047094030655,1.205269501432181
0.049575,0.208047094030655,1.21999741207234
0.04958750000000001,0.208047094030655,1.238407300372554
0.04960000000000001,0.208047094030655,1.256817188672761
0.0496125,2.664838271133129,1.275227076972968
0.049625,4.776945312940629,1.289954987613134
0.0496375,4.776945312940629,1.308364875913333
0.04965000000000001,4.769611607934353,1.323092786553507
0.04966250000000001,4.758611050424939,1.341502674853714
0.049675,4.747610492915525,1.363594540813963
0.0496875,4.740276787909249,1.378322451454128
0.0497,4.736609935406113,1.393050362094288
0.04971250000000001,4.732943082902973,1.415142228054543
0.04972500000000001,4.732943082902973,1.429870138694709
0.0497375,4.729276230399835,1.448280026994916
0.04975,4.729276230399835,1.466689915295123
0.0497625,4.725609377896698,1.485099803595322
0.04977500000000001,4.729276230399835,1.503509691895537
0.04978750000000001,4.725609377896697,1.521919580195745
0.0498,4.729276230399835,1.540329468495952
0.0498125,4.725609377896697,1.555057379136118
0.049825,4.725609377896697,1.573467267436316
0.04983750000000001,4.725609377896697,1.591877155736532
0.04985000000000001,4.725609377896697,1.610287044036739
0.0498625,4.729276230399835,1.628696932336946
0.049875,4.725609377896697,1.647106820637154
0.0498875,4.725609377896697,1.665516708937352
0.04990000000000001,4.725609377896697,1.683926597237568
0.04991250000000001,4.721942525393559,1.702336485537775
0.049925,4.725609377896697,1.724428351498024
0.0499375,4.725609377896697,1.739156262138189
0.04995,4.725609377896697,1.761248128098438
0.04996250000000001,4.725609377896697,1.775976038738604
0.04997500000000001,4.721942525393559,1.794385927038811
0.0499875,4.725609377896697,1.81647779299906
0.05,4.725609377896697,1.834887681299267
0.0500125,4.725609377896697,1.853297569599474
0.05002500000000001,4.725609377896697,1.871707457899681
0.05003750000000001,4.725609377896697,1.89379932385993
0.05005,4.725609377896697,1.908527234500096
0.0500625,4.725609377896697,1.930619100460344
0.050075,4.725609377896697,1.949028988760551
0.05008750000000001,4.725609377896697,1.9711208547208
